,Bit-length,Lattice Dimension,N,l,c,|b_op - t|^2,P(b_op),|v_best - t|^2,P(v_best),P(|v_new - t|^2 < |b_op - t|^2),P(|v_new - t|^2 > |b_op - t|^2),E[|v_new - t|^2],Pre-training Bit-length
0,118.0,17.0,304429498161688789566418297453583507,1.0,3.0,32.66496594212215,0.0034000000000393715,32.66496594212215,0.0034,0.0,0.9965999999999606,34.16957903946181,50.0
0,118.0,17.0,326712358472086793026804389468802829,1.0,3.0,32.71085446759225,0.1274000000000406,32.63433774416144,0.0048,0.0048,0.8677999999999594,34.4713131629089,50.0
0,118.0,17.0,170856582051147300320846730303183709,1.0,3.0,32.43454948045371,0.013500000000041035,32.43454948045371,0.0135,0.0,0.986499999999959,33.975692311515616,50.0
0,118.0,17.0,247860480494265523791389917991348959,1.0,3.0,33.0,0.010300000000031395,32.58834147360065,0.0047,0.03900000000000001,0.9506999999999686,33.91509632926868,50.0
0,118.0,17.0,189911286454869135720042840575931779,1.0,3.0,32.526911934581186,0.022300000000036735,32.526911934581186,0.0223,0.0,0.9776999999999633,34.03521203976138,50.0
0,118.0,17.0,224369843000372615912890889225475553,1.0,3.0,32.78719262151,0.028000000000033665,32.77193921634788,0.0002,0.0002,0.9717999999999664,33.948634463373295,50.0
0,118.0,17.0,233327931402605357627765753522380511,1.0,3.0,32.68026927673638,0.004500000000050797,32.57299494980466,0.0015,0.0235,0.9719999999999492,34.092240323014835,50.0
0,118.0,17.0,328125889308491865437139030517712027,1.0,3.0,33.04542328371661,0.007600000000034024,32.817678162843876,0.0035,0.023200000000000002,0.969199999999966,34.00953363512506,50.0
0,118.0,17.0,176094791959414764016257701749098817,1.0,3.0,32.58834147360065,0.009200000000038289,32.449961479175904,0.0137,0.016900000000000002,0.9738999999999617,34.10946516511967,50.0
0,118.0,17.0,236842219056629547514733602562875943,1.0,3.0,32.95451410656816,0.004200000000035065,32.58834147360065,0.0071,0.06680000000000001,0.928999999999965,34.00963117780994,50.0
