,Bit-length,Lattice Dimension,N,l,c,|b_op - t|^2,P(b_op),|v_best - t|^2,P(v_best),P(|v_new - t|^2 < |b_op - t|^2),P(|v_new - t|^2 > |b_op - t|^2),E[|v_new - t|^2]
0,9.0,3.0,349.0,1.0,3.0,10.246950765959598,0.06700000000000006,10.246950765959598,0.067,0.0,0.9329999999999999,12.67146262208928
0,9.0,3.0,409.0,1.0,3.0,11.180339887498949,0.040000000000000036,10.04987562112089,0.185,0.8859999999999999,0.07400000000000001,11.070141550974647
0,9.0,3.0,419.0,1.0,3.0,10.14889156509222,0.09299999999999997,10.14889156509222,0.093,0.0,0.907,11.889969770491424
0,9.0,3.0,281.0,1.0,3.0,6.708203932499369,0.854,6.708203932499369,0.854,0.0,0.14600000000000002,7.397244059246792
0,9.0,3.0,271.0,1.0,3.0,4.795831523312719,0.858,4.795831523312719,0.858,0.0,0.14200000000000002,6.644421557297497
0,9.0,3.0,331.0,1.0,3.0,8.426149773176359,0.11499999999999999,8.426149773176359,0.115,0.0,0.885,15.045125430875096
0,9.0,3.0,457.0,1.0,3.0,7.0710678118654755,0.624,7.0710678118654755,0.624,0.0,0.376,9.441686566973948
0,9.0,3.0,461.0,1.0,3.0,8.48528137423857,0.723,8.48528137423857,0.723,0.0,0.277,9.388239845395105
0,9.0,3.0,317.0,1.0,3.0,8.831760866327848,0.9219999999999999,8.831760866327848,0.922,0.0,0.07800000000000001,9.098797757414202
0,9.0,3.0,463.0,1.0,3.0,9.848857801796104,0.29999999999999993,9.848857801796104,0.3,0.0,0.7000000000000001,11.973617639702393
0,9.0,3.0,443.0,1.0,3.0,8.06225774829855,0.633,8.06225774829855,0.633,0.0,0.36700000000000005,9.748525796617546
0,9.0,3.0,257.0,1.0,3.0,10.862780491200215,0.45199999999999996,9.433981132056603,0.35,0.35,0.198,10.953853623294968
0,9.0,3.0,463.0,1.0,3.0,9.848857801796104,0.29999999999999993,9.848857801796104,0.3,0.0,0.7000000000000001,11.973617639702393
0,9.0,3.0,337.0,1.0,3.0,5.477225575051661,0.7709999999999999,5.477225575051661,0.771,0.0,0.22900000000000004,7.9861660137216965
0,9.0,3.0,257.0,1.0,3.0,10.862780491200215,0.45199999999999996,9.433981132056603,0.35,0.35,0.198,10.953853623294968
0,9.0,3.0,467.0,1.0,3.0,8.48528137423857,0.483,8.48528137423857,0.483,0.0,0.517,9.321244806482307
0,9.0,3.0,263.0,1.0,3.0,9.16515138991168,0.3829999999999999,9.16515138991168,0.383,0.0,0.6170000000000001,10.783838806478904
0,9.0,3.0,353.0,1.0,3.0,9.695359714832659,0.599,9.695359714832659,0.346,0.0,0.401,10.342117668163015
0,9.0,3.0,353.0,1.0,3.0,9.695359714832659,0.599,9.695359714832659,0.346,0.0,0.401,10.342117668163015
0,9.0,3.0,383.0,1.0,3.0,7.3484692283495345,0.11499999999999999,7.3484692283495345,0.115,0.0,0.885,15.756139695907416
0,9.0,3.0,283.0,1.0,3.0,8.94427190999916,0.11499999999999999,8.94427190999916,0.115,0.0,0.885,15.048748208466698
0,9.0,3.0,367.0,1.0,3.0,7.280109889280518,0.33099999999999985,7.280109889280518,0.331,0.0,0.6690000000000002,10.762945932005785
0,9.0,3.0,389.0,1.0,3.0,6.244997998398398,0.7869999999999999,6.244997998398398,0.787,0.0,0.21300000000000002,7.967053033016122
0,9.0,3.0,397.0,1.0,3.0,8.246211251235321,0.659,8.246211251235321,0.659,0.0,0.341,9.47417630250856
0,9.0,3.0,379.0,1.0,3.0,8.12403840463596,0.6639999999999999,8.12403840463596,0.664,0.0,0.336,10.090551853312745
0,9.0,3.0,293.0,1.0,3.0,6.708203932499369,0.6499999999999999,6.708203932499369,0.65,0.0,0.35000000000000003,8.516713303363577
0,9.0,3.0,379.0,1.0,3.0,8.12403840463596,0.6639999999999999,8.12403840463596,0.664,0.0,0.336,10.090551853312745
0,9.0,3.0,317.0,1.0,3.0,8.831760866327848,0.9219999999999999,8.831760866327848,0.922,0.0,0.07800000000000001,9.098797757414202
0,9.0,3.0,401.0,1.0,3.0,6.928203230275509,0.631,6.928203230275509,0.631,0.0,0.36900000000000005,10.058812014996803
0,9.0,3.0,367.0,1.0,3.0,7.280109889280518,0.33099999999999985,7.280109889280518,0.331,0.0,0.6690000000000002,10.762945932005785
0,9.0,3.0,347.0,1.0,3.0,7.615773105863909,0.11499999999999999,7.615773105863909,0.115,0.0,0.885,14.859469951898317
0,9.0,3.0,409.0,1.0,3.0,11.180339887498949,0.040000000000000036,10.04987562112089,0.185,0.8859999999999999,0.07400000000000001,11.070141550974647
0,9.0,3.0,443.0,1.0,3.0,8.06225774829855,0.633,8.06225774829855,0.633,0.0,0.36700000000000005,9.748525796617546
0,9.0,3.0,281.0,1.0,3.0,6.708203932499369,0.854,6.708203932499369,0.854,0.0,0.14600000000000002,7.397244059246792
0,9.0,3.0,307.0,1.0,3.0,9.273618495495704,0.368,9.273618495495704,0.368,0.0,0.632,10.684350660729665
0,9.0,3.0,313.0,1.0,3.0,8.602325267042627,0.53,8.602325267042627,0.53,0.0,0.47000000000000003,9.24630774556193
0,9.0,3.0,401.0,1.0,3.0,6.928203230275509,0.631,6.928203230275509,0.631,0.0,0.36900000000000005,10.058812014996803
0,9.0,3.0,439.0,1.0,3.0,7.280109889280518,0.856,7.280109889280518,0.856,0.0,0.14400000000000002,8.176767949389879
0,9.0,3.0,281.0,1.0,3.0,6.708203932499369,0.854,6.708203932499369,0.854,0.0,0.14600000000000002,7.397244059246792
0,9.0,3.0,401.0,1.0,3.0,6.928203230275509,0.631,6.928203230275509,0.631,0.0,0.36900000000000005,10.058812014996803
0,9.0,3.0,419.0,1.0,3.0,10.14889156509222,0.09299999999999997,10.14889156509222,0.093,0.0,0.907,11.889969770491424
0,9.0,3.0,461.0,1.0,3.0,8.48528137423857,0.723,8.48528137423857,0.723,0.0,0.277,9.388239845395105
0,10.0,3.0,673.0,1.0,3.0,5.830951894845301,0.5529999999999999,5.830951894845301,0.553,0.0,0.44700000000000006,10.235743657335238
0,10.0,3.0,569.0,1.0,3.0,9.273618495495704,0.6839999999999999,9.273618495495704,0.684,0.0,0.316,10.277988913204506
0,10.0,3.0,827.0,1.0,3.0,9.695359714832659,0.2759999999999999,9.695359714832659,0.276,0.0,0.7240000000000001,10.785967148280758
0,10.0,3.0,1013.0,1.0,3.0,5.744562646538029,0.11499999999999999,5.744562646538029,0.115,0.0,0.885,16.224554813119997
0,10.0,3.0,719.0,1.0,3.0,5.0,0.955,5.0,0.955,0.0,0.045,5.443022389942804
0,10.0,3.0,863.0,1.0,3.0,6.164414002968976,0.11499999999999999,6.164414002968976,0.115,0.0,0.885,17.29717316911214
0,10.0,3.0,1021.0,1.0,3.0,10.04987562112089,0.42499999999999993,9.848857801796104,0.526,0.526,0.049,10.069829425588829
0,10.0,3.0,587.0,1.0,3.0,7.745966692414834,0.903,7.745966692414834,0.903,0.0,0.097,8.263961909014713
0,10.0,3.0,1021.0,1.0,3.0,10.04987562112089,0.42499999999999993,9.848857801796104,0.526,0.526,0.049,10.069829425588829
0,10.0,3.0,571.0,1.0,3.0,8.774964387392123,0.569,8.774964387392123,0.569,0.0,0.43100000000000005,10.451469493674795
0,10.0,3.0,1021.0,1.0,3.0,10.04987562112089,0.42499999999999993,9.848857801796104,0.526,0.526,0.049,10.069829425588829
0,10.0,3.0,853.0,1.0,3.0,9.486832980505138,0.5269999999999999,9.486832980505138,0.527,0.0,0.47300000000000003,10.816295810019666
0,10.0,3.0,1013.0,1.0,3.0,5.744562646538029,0.11499999999999999,5.744562646538029,0.115,0.0,0.885,16.224554813119997
0,10.0,3.0,967.0,1.0,3.0,8.831760866327848,0.504,8.831760866327848,0.504,0.0,0.49600000000000005,10.34505013601051
0,10.0,3.0,571.0,1.0,3.0,8.774964387392123,0.569,8.774964387392123,0.569,0.0,0.43100000000000005,10.451469493674795
0,10.0,3.0,619.0,1.0,3.0,11.224972160321824,0.29699999999999993,10.488088481701515,0.521,0.521,0.182,10.964331479878435
0,10.0,3.0,773.0,1.0,3.0,10.44030650891055,0.28300000000000003,10.44030650891055,0.283,0.0,0.717,11.586451897729823
0,10.0,3.0,557.0,1.0,3.0,11.045361017187261,0.2270000000000001,10.63014581273465,0.305,0.305,0.46799999999999997,11.68788627818311
0,10.0,3.0,883.0,1.0,3.0,9.486832980505138,0.472,9.486832980505138,0.472,0.0,0.528,10.51741153042617
0,10.0,3.0,983.0,1.0,3.0,11.357816691600547,0.563,10.677078252031311,0.345,0.345,0.09200000000000001,11.429297336200694
0,10.0,3.0,571.0,1.0,3.0,8.774964387392123,0.569,8.774964387392123,0.569,0.0,0.43100000000000005,10.451469493674795
0,10.0,3.0,761.0,1.0,3.0,7.14142842854285,0.633,7.14142842854285,0.633,0.0,0.36700000000000005,9.614462126932342
0,10.0,3.0,563.0,1.0,3.0,6.48074069840786,0.7489999999999999,6.48074069840786,0.749,0.0,0.25100000000000006,8.258478384788035
0,10.0,3.0,827.0,1.0,3.0,9.695359714832659,0.2759999999999999,9.695359714832659,0.276,0.0,0.7240000000000001,10.785967148280758
0,10.0,3.0,659.0,1.0,3.0,8.366600265340756,0.45699999999999996,8.366600265340756,0.457,0.0,0.543,10.5727552079498
0,10.0,3.0,877.0,1.0,3.0,7.3484692283495345,0.515,7.3484692283495345,0.515,0.0,0.485,9.73456512739324
0,10.0,3.0,853.0,1.0,3.0,9.486832980505138,0.5269999999999999,9.486832980505138,0.527,0.0,0.47300000000000003,10.816295810019666
0,10.0,3.0,677.0,1.0,3.0,5.830951894845301,0.8,5.830951894845301,0.8,0.0,0.19999999999999998,7.8857485113103305
0,10.0,3.0,563.0,1.0,3.0,6.48074069840786,0.7489999999999999,6.48074069840786,0.749,0.0,0.25100000000000006,8.258478384788035
0,10.0,3.0,991.0,1.0,3.0,9.695359714832659,0.655,9.695359714832659,0.655,0.0,0.34500000000000003,9.898968691479944
0,10.0,3.0,739.0,1.0,3.0,9.9498743710662,0.3789999999999999,9.9498743710662,0.379,0.0,0.6210000000000001,11.306788924658203
0,10.0,3.0,761.0,1.0,3.0,7.14142842854285,0.633,7.14142842854285,0.633,0.0,0.36700000000000005,9.614462126932342
0,10.0,3.0,839.0,1.0,3.0,9.219544457292887,0.43199999999999994,9.219544457292887,0.432,0.0,0.5680000000000001,11.020141204707091
0,10.0,3.0,593.0,1.0,3.0,11.0,0.29000000000000004,10.488088481701515,0.329,0.329,0.381,11.502878220081104
0,10.0,3.0,547.0,1.0,3.0,7.874007874011811,0.871,7.874007874011811,0.871,0.0,0.12899999999999998,8.6014759121281
0,10.0,3.0,727.0,1.0,3.0,7.810249675906654,0.756,7.810249675906654,0.756,0.0,0.244,9.097954628391104
0,10.0,3.0,857.0,1.0,3.0,10.04987562112089,0.11499999999999999,10.04987562112089,0.115,0.0,0.885,15.211037346420017
0,10.0,3.0,647.0,1.0,3.0,5.830951894845301,0.645,5.830951894845301,0.645,0.0,0.35500000000000004,9.472624440803958
0,10.0,3.0,521.0,1.0,3.0,7.810249675906654,0.3859999999999999,7.810249675906654,0.386,0.0,0.6140000000000001,10.216366325358786
0,10.0,3.0,941.0,1.0,3.0,9.539392014169456,0.535,9.539392014169456,0.535,0.0,0.46499999999999997,10.74481366618225
0,10.0,3.0,577.0,1.0,3.0,6.6332495807108,0.6789999999999999,6.6332495807108,0.679,0.0,0.32100000000000006,9.20137976434336
0,10.0,3.0,691.0,1.0,3.0,7.937253933193772,0.54,7.937253933193772,0.54,0.0,0.46,9.766217758611466
0,10.0,3.0,977.0,1.0,3.0,6.164414002968976,0.5249999999999999,6.164414002968976,0.525,0.0,0.4750000000000001,9.656785063813638
0,10.0,3.0,769.0,1.0,3.0,8.306623862918075,0.8220000000000001,8.306623862918075,0.822,0.0,0.178,9.477626521848098
0,10.0,3.0,769.0,1.0,3.0,8.306623862918075,0.8220000000000001,8.306623862918075,0.822,0.0,0.178,9.477626521848098
0,10.0,3.0,719.0,1.0,3.0,5.0,0.955,5.0,0.955,0.0,0.045,5.443022389942804
0,10.0,3.0,1019.0,1.0,3.0,8.306623862918075,0.6819999999999999,8.306623862918075,0.682,0.0,0.318,9.593646707444828
0,10.0,3.0,983.0,1.0,3.0,11.357816691600547,0.563,10.677078252031311,0.345,0.345,0.09200000000000001,11.429297336200694
0,10.0,3.0,811.0,1.0,3.0,4.58257569495584,0.794,4.58257569495584,0.794,0.0,0.20600000000000002,7.148749541330245
0,10.0,3.0,1009.0,1.0,3.0,7.0,0.859,7.0,0.859,0.0,0.14100000000000001,7.93412545568651
0,11.0,3.0,1913.0,1.0,3.0,7.937253933193772,0.6659999999999999,7.937253933193772,0.666,0.0,0.334,9.198574268720492
0,11.0,3.0,1093.0,1.0,3.0,7.681145747868608,0.602,7.681145747868608,0.602,0.0,0.398,10.448218962112886
0,11.0,3.0,1499.0,1.0,3.0,6.48074069840786,0.769,6.48074069840786,0.769,0.0,0.231,7.90781938646873
0,11.0,3.0,1663.0,1.0,3.0,8.602325267042627,0.29699999999999993,8.602325267042627,0.297,0.0,0.7030000000000001,11.79248259249481
0,11.0,3.0,1031.0,1.0,3.0,10.246950765959598,0.42300000000000004,9.848857801796104,0.254,0.254,0.32299999999999995,11.145188592156147
0,11.0,3.0,1061.0,1.0,3.0,8.660254037844387,0.11499999999999999,8.660254037844387,0.115,0.0,0.885,15.13635952762098
0,11.0,3.0,1619.0,1.0,3.0,5.0,0.976,5.0,0.976,0.0,0.024,5.445407280087513
0,11.0,3.0,1901.0,1.0,3.0,8.774964387392123,0.975,8.774964387392123,0.975,0.0,0.025,8.917840129581917
0,11.0,3.0,2017.0,1.0,3.0,7.54983443527075,0.859,7.54983443527075,0.859,0.0,0.14100000000000001,8.65271809223929
0,11.0,3.0,1409.0,1.0,3.0,9.0,0.6579999999999999,9.0,0.658,0.0,0.342,9.684916152871923
0,11.0,3.0,1627.0,1.0,3.0,5.744562646538029,0.854,5.744562646538029,0.854,0.0,0.14600000000000002,7.111267204626852
0,11.0,3.0,1123.0,1.0,3.0,6.4031242374328485,0.11499999999999999,6.4031242374328485,0.115,0.0,0.885,17.167436766250642
0,11.0,3.0,1877.0,1.0,3.0,8.306623862918075,0.8009999999999999,8.306623862918075,0.801,0.0,0.199,9.125256904266704
0,11.0,3.0,1201.0,1.0,3.0,6.082762530298219,0.943,6.082762530298219,0.943,0.0,0.05700000000000001,6.6686685972658655
0,11.0,3.0,1559.0,1.0,3.0,7.416198487095663,0.655,7.416198487095663,0.655,0.0,0.34500000000000003,9.998946611117068
0,11.0,3.0,1523.0,1.0,3.0,6.782329983125268,0.76,6.782329983125268,0.76,0.0,0.24,8.71842305416368
0,11.0,3.0,1489.0,1.0,3.0,8.774964387392123,0.62,8.774964387392123,0.62,0.0,0.38,10.530767282694342
0,11.0,3.0,1847.0,1.0,3.0,10.583005244258363,0.564,10.583005244258363,0.564,0.0,0.43600000000000005,11.471843938886682
0,11.0,3.0,1753.0,1.0,3.0,7.615773105863909,0.53,7.615773105863909,0.53,0.0,0.47000000000000003,11.062999120445351
0,11.0,3.0,1657.0,1.0,3.0,9.1104335791443,0.515,9.1104335791443,0.515,0.0,0.485,10.120694625953531
0,11.0,3.0,1949.0,1.0,3.0,5.916079783099616,0.597,5.916079783099616,0.597,0.0,0.403,9.263692871836447
0,11.0,3.0,1319.0,1.0,3.0,8.48528137423857,0.384,8.48528137423857,0.384,0.0,0.616,10.933438505169603
0,11.0,3.0,1289.0,1.0,3.0,8.246211251235321,0.929,8.246211251235321,0.929,0.0,0.07100000000000001,8.646279736099194
0,11.0,3.0,1399.0,1.0,3.0,9.38083151964686,0.513,9.38083151964686,0.513,0.0,0.487,11.848636703900361
0,11.0,3.0,1063.0,1.0,3.0,8.18535277187245,0.39,8.18535277187245,0.39,0.0,0.61,11.418992467633718
0,11.0,3.0,1283.0,1.0,3.0,9.16515138991168,0.503,9.16515138991168,0.503,0.0,0.497,10.908731405666805
0,11.0,3.0,1279.0,1.0,3.0,8.306623862918075,0.44799999999999995,8.306623862918075,0.448,0.0,0.552,12.064706126273032
0,11.0,3.0,1811.0,1.0,3.0,8.831760866327848,0.702,8.831760866327848,0.702,0.0,0.29800000000000004,10.074677415776526
0,11.0,3.0,1511.0,1.0,3.0,9.0,0.261,9.0,0.261,0.0,0.739,12.248292088542117
0,11.0,3.0,1097.0,1.0,3.0,7.0710678118654755,0.923,7.0710678118654755,0.923,0.0,0.07700000000000001,7.747776874049207
0,11.0,3.0,1151.0,1.0,3.0,7.3484692283495345,0.615,7.3484692283495345,0.615,0.0,0.385,9.657181745144921
0,11.0,3.0,1171.0,1.0,3.0,7.280109889280518,0.5579999999999999,7.280109889280518,0.558,0.0,0.44200000000000006,9.409970283922823
0,11.0,3.0,1873.0,1.0,3.0,8.06225774829855,0.2819999999999999,8.06225774829855,0.282,0.0,0.7180000000000001,10.305907982107
0,11.0,3.0,2027.0,1.0,3.0,5.656854249492381,0.766,5.656854249492381,0.766,0.0,0.23399999999999999,8.383774487490834
0,11.0,3.0,1103.0,1.0,3.0,10.0,0.351,9.273618495495704,0.505,0.505,0.14400000000000002,10.68081800093536
0,11.0,3.0,1153.0,1.0,3.0,7.3484692283495345,0.585,7.3484692283495345,0.585,0.0,0.41500000000000004,10.126097376263814
0,11.0,3.0,1657.0,1.0,3.0,9.1104335791443,0.515,9.1104335791443,0.515,0.0,0.485,10.120694625953531
0,11.0,3.0,1091.0,1.0,3.0,8.660254037844387,0.502,8.660254037844387,0.502,0.0,0.498,10.336712035746892
0,11.0,3.0,1187.0,1.0,3.0,10.816653826391969,0.353,10.816653826391969,0.353,0.0,0.647,11.646544973862312
0,11.0,3.0,1783.0,1.0,3.0,11.916375287812984,0.2330000000000001,10.488088481701515,0.242,0.567,0.2,11.586934123466168
0,11.0,3.0,1259.0,1.0,3.0,9.848857801796104,0.632,9.848857801796104,0.632,0.0,0.368,10.91035724893075
0,11.0,3.0,1571.0,1.0,3.0,10.862780491200215,0.257,10.862780491200215,0.257,0.0,0.743,12.154005490746252
0,11.0,3.0,1117.0,1.0,3.0,9.433981132056603,0.5469999999999999,9.433981132056603,0.547,0.0,0.45300000000000007,11.08107241152206
0,11.0,3.0,1213.0,1.0,3.0,6.164414002968976,0.61,6.164414002968976,0.61,0.0,0.39,9.63409234757493
0,11.0,3.0,1129.0,1.0,3.0,7.483314773547883,0.8,7.483314773547883,0.8,0.0,0.2,9.07703579934258
0,11.0,3.0,1621.0,1.0,3.0,4.898979485566356,0.7809999999999999,4.898979485566356,0.781,0.0,0.21900000000000003,7.51361473286751
0,11.0,3.0,1873.0,1.0,3.0,8.06225774829855,0.2819999999999999,8.06225774829855,0.282,0.0,0.7180000000000001,10.305907982107
0,11.0,3.0,1579.0,1.0,3.0,9.9498743710662,0.39,9.9498743710662,0.39,0.0,0.61,11.319147423842125
0,11.0,3.0,1811.0,1.0,3.0,8.831760866327848,0.702,8.831760866327848,0.702,0.0,0.29800000000000004,10.074677415776526
0,11.0,3.0,1627.0,1.0,3.0,5.744562646538029,0.854,5.744562646538029,0.854,0.0,0.14600000000000002,7.111267204626852
0,12.0,3.0,2917.0,1.0,3.0,6.6332495807108,0.841,6.6332495807108,0.841,0.0,0.159,8.240456254655776
0,12.0,3.0,2243.0,1.0,3.0,6.708203932499369,0.683,6.708203932499369,0.683,0.0,0.317,8.40232674837356
0,12.0,3.0,2437.0,1.0,3.0,5.830951894845301,0.7909999999999999,5.830951894845301,0.791,0.0,0.20900000000000002,8.105709777830905
0,12.0,3.0,2953.0,1.0,3.0,11.090536506409418,0.30499999999999994,11.090536506409418,0.305,0.0,0.6950000000000001,12.189976346187592
0,12.0,3.0,3023.0,1.0,3.0,8.831760866327848,0.11499999999999999,8.831760866327848,0.115,0.0,0.885,15.960140188821892
0,12.0,3.0,3673.0,1.0,3.0,8.717797887081348,0.52,8.717797887081348,0.52,0.0,0.48000000000000004,11.01682024158568
0,12.0,3.0,3331.0,1.0,3.0,9.219544457292887,0.4169999999999999,9.219544457292887,0.417,0.0,0.5830000000000001,11.89117866492298
0,12.0,3.0,2579.0,1.0,3.0,8.774964387392123,0.6379999999999999,8.774964387392123,0.638,0.0,0.36200000000000004,10.76786949424888
0,12.0,3.0,2179.0,1.0,3.0,9.219544457292887,0.716,9.219544457292887,0.716,0.0,0.28400000000000003,10.61451457988221
0,12.0,3.0,2969.0,1.0,3.0,10.44030650891055,0.34699999999999986,10.44030650891055,0.347,0.0,0.6530000000000001,11.68279119779537
0,12.0,3.0,2857.0,1.0,3.0,10.04987562112089,0.502,9.643650760992955,0.172,0.172,0.326,11.164385371615547
0,12.0,3.0,3407.0,1.0,3.0,11.269427669584644,0.11499999999999999,10.295630140987,0.121,0.121,0.764,15.732902154668729
0,12.0,3.0,3593.0,1.0,3.0,6.082762530298219,0.6579999999999999,6.082762530298219,0.658,0.0,0.3420000000000001,9.440563169065218
0,12.0,3.0,3413.0,1.0,3.0,9.848857801796104,0.24,9.848857801796104,0.24,0.0,0.76,11.720569079268042
0,12.0,3.0,3221.0,1.0,3.0,8.831760866327848,0.11499999999999999,8.831760866327848,0.115,0.0,0.885,17.067253900842093
0,12.0,3.0,3079.0,1.0,3.0,10.488088481701515,0.57,10.488088481701515,0.57,0.0,0.43000000000000005,11.019028274730479
0,12.0,3.0,2129.0,1.0,3.0,9.0,0.487,9.0,0.487,0.0,0.513,11.349803803797554
0,12.0,3.0,2731.0,1.0,3.0,8.54400374531753,0.2879999999999999,8.54400374531753,0.288,0.0,0.7120000000000001,11.790156520252912
0,12.0,3.0,2357.0,1.0,3.0,10.954451150103322,0.34999999999999987,10.954451150103322,0.35,0.0,0.6500000000000001,11.669888317946928
0,12.0,3.0,3923.0,1.0,3.0,10.246950765959598,0.30300000000000005,10.246950765959598,0.303,0.0,0.697,12.157155684959847
0,12.0,3.0,3299.0,1.0,3.0,8.306623862918075,0.46599999999999997,8.306623862918075,0.466,0.0,0.534,10.868271286659144
0,12.0,3.0,2543.0,1.0,3.0,8.48528137423857,0.74,8.48528137423857,0.74,0.0,0.26,9.60020600470386
0,12.0,3.0,2543.0,1.0,3.0,8.48528137423857,0.74,8.48528137423857,0.74,0.0,0.26,9.60020600470386
0,12.0,3.0,2659.0,1.0,3.0,8.54400374531753,0.45099999999999996,8.54400374531753,0.451,0.0,0.549,11.507785937628473
0,12.0,3.0,3319.0,1.0,3.0,9.219544457292887,0.32099999999999995,9.219544457292887,0.321,0.0,0.679,11.131039931500233
0,12.0,3.0,3581.0,1.0,3.0,7.810249675906654,0.585,7.810249675906654,0.585,0.0,0.415,10.505029259860732
0,12.0,3.0,3209.0,1.0,3.0,11.357816691600547,0.21099999999999997,9.486832980505138,0.378,0.378,0.41100000000000003,12.890124941537271
0,12.0,3.0,3931.0,1.0,3.0,11.874342087037917,0.23699999999999988,10.488088481701515,0.555,0.555,0.20800000000000002,11.50332430360049
0,12.0,3.0,2861.0,1.0,3.0,8.94427190999916,0.34299999999999997,8.94427190999916,0.343,0.0,0.657,10.976672179230068
0,12.0,3.0,3671.0,1.0,3.0,8.06225774829855,0.693,8.06225774829855,0.693,0.0,0.30700000000000005,9.950611401341794
0,12.0,3.0,3863.0,1.0,3.0,10.246950765959598,0.3859999999999999,10.246950765959598,0.386,0.0,0.6140000000000001,11.249310571490186
0,12.0,3.0,2699.0,1.0,3.0,5.385164807134504,0.667,5.385164807134504,0.667,0.0,0.333,9.264848984008482
0,12.0,3.0,3797.0,1.0,3.0,8.426149773176359,0.11499999999999999,8.426149773176359,0.115,0.0,0.885,15.29382690209285
0,12.0,3.0,2423.0,1.0,3.0,6.782329983125268,0.11499999999999999,6.782329983125268,0.115,0.0,0.885,18.296823664088436
0,12.0,3.0,3329.0,1.0,3.0,9.055385138137417,0.34699999999999986,9.055385138137417,0.347,0.0,0.6530000000000001,11.944302214996691
0,12.0,3.0,2161.0,1.0,3.0,5.385164807134504,0.851,5.385164807134504,0.851,0.0,0.14900000000000002,6.939626482001759
0,12.0,3.0,2939.0,1.0,3.0,8.717797887081348,0.46099999999999997,8.717797887081348,0.461,0.0,0.539,11.241859938330181
0,12.0,3.0,4001.0,1.0,3.0,8.06225774829855,0.5129999999999999,8.06225774829855,0.513,0.0,0.4870000000000001,11.422786957644604
0,12.0,3.0,4093.0,1.0,3.0,12.041594578792296,0.2899999999999999,10.099504938362077,0.334,0.47300000000000003,0.23700000000000002,12.036895423708149
0,12.0,3.0,3067.0,1.0,3.0,10.099504938362077,0.46299999999999997,10.099504938362077,0.463,0.0,0.537,10.354932213059445
0,12.0,3.0,3019.0,1.0,3.0,9.539392014169456,0.3859999999999999,9.539392014169456,0.386,0.0,0.6140000000000001,12.030952489597233
0,12.0,3.0,3089.0,1.0,3.0,11.357816691600547,0.29400000000000004,10.535653752852738,0.411,0.411,0.29500000000000004,11.536981727464427
0,12.0,3.0,3083.0,1.0,3.0,10.535653752852738,0.402,10.535653752852738,0.402,0.0,0.598,12.409805948524706
0,12.0,3.0,2293.0,1.0,3.0,9.16515138991168,0.5429999999999999,9.16515138991168,0.543,0.0,0.457,9.46989321738048
0,12.0,3.0,3631.0,1.0,3.0,8.717797887081348,0.739,8.717797887081348,0.739,0.0,0.261,10.346724466988675
0,12.0,3.0,4027.0,1.0,3.0,8.306623862918075,0.74,8.306623862918075,0.74,0.0,0.26,9.998085892289415
0,12.0,3.0,3041.0,1.0,3.0,6.48074069840786,0.776,6.48074069840786,0.776,0.0,0.22399999999999998,8.535189947464682
0,12.0,3.0,4073.0,1.0,3.0,7.615773105863909,0.895,7.615773105863909,0.895,0.0,0.105,8.488027826773022
0,12.0,3.0,4093.0,1.0,3.0,12.041594578792296,0.2899999999999999,10.099504938362077,0.334,0.47300000000000003,0.23700000000000002,12.036895423708149
0,12.0,3.0,2671.0,1.0,3.0,9.433981132056603,0.647,9.433981132056603,0.647,0.0,0.35300000000000004,10.822319877174218
0,13.0,3.0,4919.0,1.0,3.0,12.884098726725126,0.16400000000000003,10.04987562112089,0.425,0.6659999999999999,0.17,11.658407212524093
0,13.0,3.0,7207.0,1.0,3.0,7.0,0.925,7.0,0.925,0.0,0.075,7.690556592236455
0,13.0,3.0,4127.0,1.0,3.0,10.954451150103322,0.361,9.273618495495704,0.5,0.5,0.139,10.4432628910252
0,13.0,3.0,4919.0,1.0,3.0,12.884098726725126,0.16400000000000003,10.04987562112089,0.425,0.6659999999999999,0.17,11.658407212524093
0,13.0,4.0,8081.0,1.0,3.0,8.54400374531753,0.17799999999999994,8.54400374531753,0.178,0.0,0.8220000000000001,9.459607334323309
0,13.0,3.0,5437.0,1.0,3.0,9.1104335791443,0.759,9.1104335791443,0.759,0.0,0.241,10.448102734208712
0,13.0,3.0,7283.0,1.0,3.0,7.0710678118654755,0.933,7.0710678118654755,0.933,0.0,0.067,7.633740048708009
0,13.0,3.0,7079.0,1.0,3.0,12.24744871391589,0.22399999999999998,11.045361017187261,0.29,0.29,0.486,12.423382993182328
0,13.0,3.0,4421.0,1.0,3.0,10.392304845413264,0.245,10.392304845413264,0.245,0.0,0.755,12.517996809970585
